Commit Sha;Date;Author;Referenced Ticket;Version;Committed Files
19160e44d;2016-01-24;AUTHOR=Sijie Guo;MES=BOOKKEEPER-885: Script to merge github pull request (sijie via mmerli);10;0
92722ee9c;2016-01-26;AUTHOR=Sijie Guo;MES=BOOKKEEPER-855: handle session expire event in bookie (sijie);10;10
8729d12be;2016-02-08;AUTHOR=Sijie Guo;MES=BOOKKEEPER-883: Test timeout in bookkeeper-benchmark;10;4
626b7e8bb;2016-02-08;AUTHOR=Matteo Merli;MES=BOOKKEEPER-890: Concurrent modification exception when removing listener in…;10;1
61390322e;2016-02-08;AUTHOR=Siddharth Boobna;MES=BOOKKEEPER-892: Bookie sanity test;10;2
63a2a91eb;2016-02-08;AUTHOR=Matteo Merli;MES=BOOKKEEPER-888: Dispatch individual callbacks from journal in different threads;10;1
d96a2db91;2016-02-08;AUTHOR=Matteo Merli;MES=BOOKKEEPER-886: Allow to disable ledgers operation throttling;10;3
63395a3e3;2016-02-08;AUTHOR=Siddharth Boobna;MES=BOOKKEEPER-893: explicitly call bk shutdown to set the exit code;10;1
9c937f5d8;2016-02-08;AUTHOR=Matteo Merli;MES=BOOKKEEPER-891: Read entries failure should trigger callback only once;10;2
bac3ed360;2016-02-23;AUTHOR=eolivelli;MES=BOOKKEEPER-879: Record ledger creation time;10;5
9bd9e061b;2016-02-23;AUTHOR=Sijie Guo;MES=BOOKKEEPER-897: Fix findbugs warnings and missing apache license header;10;2
2c567d008;2016-02-23;AUTHOR=Matteo Merli;MES=BOOKKEEPER-841: Bookie should calculate ledgers map writing a new entry log file;10;4
96adbf1d6;2016-03-07;AUTHOR=Matteo Merli;MES=BOOKKEEPER-851: Configurable LedgerStorage implementation;10;20
a77042db1;2016-03-07;AUTHOR=Siddharth Boobna;MES=BOOKKEEPER-898: listen to read only bookie changes also in auditor;10;4
410ff7263;2016-03-13;AUTHOR=Matteo Merli;MES=BOOKKEEPER-902: Test failures in EntryLogTest;10;1
9a8d62b1d;2016-03-15;AUTHOR=Robin Dhamankar;MES=BOOKKEEPER-769: Remove the Hedwig Code;10;385
1a98088e3;2016-03-15;AUTHOR=Matteo Merli;MES=BOOKKEEPER-594: AutoRecovery shutting down on SyncDisconnected;10;2
a13d75d7e;2016-03-15;AUTHOR=Siddharth Boobna;MES=BOOKKEEPER-894: add command to read ledger entries form shell;10;3
e32c38890;2016-03-31;AUTHOR=Arun M. Krishnakumar;MES=BOOKKEEPER-909: ZooKeeper of LocalBookkeeper should use the correct tickTime;10;1
b1c12c0f4;2016-04-04;AUTHOR=Ivan Kelly;MES=BOOKKEEPER-901: Authentication framework;10;19
d607b366b;2016-04-04;AUTHOR=Matteo Merli;MES=BOOKKEEPER-578: LedgerCacheImpl is reserving 1/3 of Heap size but allocates NonHeap memory;10;2
e5939ed58;2016-04-05;AUTHOR=eolivelli;MES=BOOKKEEPER-896: VM-local transport;10;6
19a5efe21;2016-04-05;AUTHOR=Arun M. Krishnakumar;MES=BOOKKEEPER-910: In LocalBookkeeper, Zookeeper server and client use different host addresses;10;2
3fe7e7dad;2016-04-06;AUTHOR=eolivelli;MES=BOOKKEEPER-904: BookieInitializationTest.testDuplicateBookieServerStartup fails on non-english machines;10;1
3efde26e0;2016-04-07;AUTHOR=Andrey Yegorov;MES=BOOKKEEPER-914: ReadOnlyBookieTest.testBookieShouldTurnWritableFromReadOnly is intermettently failing;10;1
89b032a1b;2016-04-08;AUTHOR=eolivelli;MES=BOOKKEEPER-880: Make LedgerHandle implement AutoCloseable;10;3
f2bc62b85;2016-04-09;AUTHOR=Matteo Merli;MES=BOOKKEEPER-913: Fix flakiness in TestBackwardCompat;10;1
b42d8db2b;2016-04-09;AUTHOR=Matteo Merli;MES=BOOKKEEPER-917: LocalBookKeeperTest seems to be silently failing;10;1
10cab08d0;2016-04-13;AUTHOR=Sijie Guo;MES=BOOKKEEPER-870: Change the default value for bookie settings.;10;4
91595fc04;2016-04-27;AUTHOR=Matteo Merli;MES=BOOKKEEPER-911: Fix TestReplicationWorker tests in master;10;2
d66b9f0b4;2016-04-27;AUTHOR=Matteo Merli;MES=BOOKKEEPER-920: Extend bk-merge-pr.py to add more info to Jira ticket…;10;0
dd575a16d;2016-04-27;AUTHOR=Siddharth Boobna;MES=BOOKKEEPER-895: GC ledgers that are no longer a part of the ensemble;10;9
696a1515b;2016-04-27;AUTHOR=Arun M. Krishnakumar;MES=BOOKKEEPER-921: Typo in LocalBookkeeper: Use InetAddress.getHostAddress instead of InetAddress;10;1
101de10a8;2016-04-27;AUTHOR=Matteo Merli;MES=BOOKKEEPER-925: Fix FindBugs discovered issues in master;10;5
f8e0331f1;2016-04-28;AUTHOR=Matteo Merli;MES=BOOKKEEPER-925: Fix FindBugs discovered issues in master;10;1
d32010f5f;2016-05-04;AUTHOR=Matteo Merli;MES=BOOKKEEPER-926: Compacted entries are not properly synced before updating index;10;2
bd2ebcd75;2016-06-08;AUTHOR=Rithin;MES=BOOKKEEPER-881: Upgrade surefire plugin to 2.19.1;11;0
e5f3afa5e;2016-07-11;AUTHOR=JV;MES=BOOKKEEPER-908: BKLedgerExistException creation is missing;11;1
6d71b8292;2016-07-11;AUTHOR=Rithin;MES=BOOKKEEPER-922: CreaterId in ledger metadata;11;6
d5cea821c;2016-07-11;AUTHOR=Matteo Merli;MES=BOOKKEEPER-932: Move to JDK 8;11;0
2506c98f8;2016-07-11;AUTHOR=Sijie Guo;MES=BOOKKEEPER-939: Fix typo of bookkeeper merge pr script;11;0
2f71beb5e;2016-07-14;AUTHOR=eolivelli;MES=BOOKKEEPER-940: Fix findbugs warnings after bumping to java 8;11;17
1f7e47005;2016-07-25;AUTHOR=JV;MES=BOOKKEEPER-927: LedgerHandleAdv to handle disabled ledgers operation …;11;1
8324632b2;2016-07-30;AUTHOR=eolivelli;MES=BOOKKEEPER-933: ClientConfiguration always inherits System properties;11;4
c43858b50;2016-07-30;AUTHOR=Robin Dhamankar;MES=BOOKKEEPER-941: Feature Switches for controling client and server behavior;11;7
64f596f45;2016-07-31;AUTHOR=Andrey Yegorov;MES=BOOKKEEPER-938 ledger digestType autodetection on open;11;3
28f23e80b;2016-08-16;AUTHOR=Andrey Yegorov;MES=BOOKKEEPER-937: Upgrade protobuf to 2.6;11;3
9db51b8d5;2016-09-10;AUTHOR=eolivelli;MES=BOOKKEEPER-930: Option to disable Bookie networking;11;8
9dc05fc08;2016-09-10;AUTHOR=Rithin;MES=BOOKKEEPER-945: Add counters to track the activity of auditor and repl…;11;9
bbd1eb8d8;2016-10-12;AUTHOR=Robin Dhamankar;MES=BOOKKEEPER-612: Region aware placement;11;32
bf4a4d6a0;2016-10-13;AUTHOR=eolivelli;MES=BOOKKEEPER-924: addEntry() is susceptible to spurious wakeups;11;5
4383b0b17;2016-10-20;AUTHOR=Yiming Zang;MES=BOOKKEEPER-952: Fix RegionAwareEnsemblePlacementPolicy;11;1
0abf37c64;2016-11-08;AUTHOR=Rithin;MES=BOOKKEEPER-946: Provide an option to delay auto recovery of lost bookies;11;4
309cbba65;2016-11-08;AUTHOR=Charan Reddy Guttapalem;MES=BOOKKEEPER-903: metaformat command fix;11;1
cc3d27016;2016-11-08;AUTHOR=Charan Reddy Guttapalem;MES=BOOKKEEPER-956: Fix for HierarchicalLedgerRangeIterator;11;1
8f0bed9f8;2016-11-08;AUTHOR=Charan Reddy Guttapalem;MES=BOOKKEEPER-957: LedgerHandleAdv fixes;11;1
026ef10e1;2016-11-08;AUTHOR=Charan Reddy Guttapalem;MES=BOOKKEEPER-958: Fix for ZeroBuffer Bug;11;1
7673febb6;2016-11-11;AUTHOR=Matteo Merli;MES=BOOKKEEPER-961: Assign read/write requests for same ledger to a single thread;11;5
2ba9a2c4f;2016-11-11;AUTHOR=Matteo Merli;MES=BOOKKEEPER-962: Add more journal timing stats;11;2
9359d682a;2016-11-17;AUTHOR=Robin Dhamankar;MES=BOOKKEEPER-965: Long Polling Part I: Changes in the write path;11;12
95ea4815b;2016-11-17;AUTHOR=eolivelli;MES=BOOKKEEPER-912: Allow EnsemblePlacementPolicy to choose bookies using ledger custom data (multitenancy support);11;12
66515e74d;2016-11-29;AUTHOR=Rithin;MES=BOOKKEEPER-948: Provide an option to add more ledger/index directorie…;11;5
4cf097871;2016-11-29;AUTHOR=Charan Reddy Guttapalem;MES=BOOKKEEPER-955: in listLedgers method currentRange variable has to be…;11;1
ecbb053e6;2016-11-29;AUTHOR=Matteo Merli;MES=BOOKKEEPER-964: Add concurrent maps and sets for primitive types;11;12
f710e5a44;2016-11-29;AUTHOR=eolivelli;MES=BOOKKEEPER-976 Fix license headers;11;6
6d2737ca2;2016-12-16;AUTHOR=Sijie Guo;MES=BOOKKEEPER-984: Fix BookieClientTest.testWriteGaps;11;1
d2e82d494;2016-12-16;AUTHOR=eolivelli;MES=BOOKKEEPER-987: BookKeeper build is broken due to the shade plugin;11;0
4bb57ef0b;2016-12-16;AUTHOR=Charan Reddy Guttapalem;MES=BOOKKEEPER-967: New testsuite for RackPlacement;11;1
be99f024d;2016-12-16;AUTHOR=jiazhai;MES=BOOKKEEPER-971: update bk codahale stats provider version;11;1
669ab4ac3;2016-12-16;AUTHOR=Rithin;MES=BOOKKEEPER-946: Provide an option to delay auto recovery of lost bookies;11;1
73edd4a99;2016-12-16;AUTHOR=jiazhai;MES=BOOKKEEPER-966: change bookieServer cmdline to make conf-file and option co-exist;11;1
548634733;2016-12-20;AUTHOR=Sijie Guo;MES=BOOKKEEPER-988: Add missing license header;11;1
9a506c261;2016-12-20;AUTHOR=Charan Reddy Guttapalem;MES=BOOKKEEPER-983: BookieShell LedgerDelete Command;11;1
6e738d0c0;2016-12-20;AUTHOR=Charan Reddy Guttapalem;MES=BOOKKEEPER-986: Handle memtable flush failure;11;3
f53cbf827;2016-12-21;AUTHOR=eolivelli;MES=BOOKKEEPER-964: Ignore findbugs warnings;11;1
15d6f600e;2017-01-10;AUTHOR=Charan Reddy Guttapalem;MES=BOOKKEEPER-992: ReadLog Command Enhancement;11;1
0fbb98b36;2017-01-10;AUTHOR=Charan Reddy Guttapalem;MES=BOOKKEEPER-991: Get list of disk files;11;1
43971c3b9;2017-01-10;AUTHOR=eolivelli;MES=BOOKKEEPER-943: Reduce log level of AbstractZkLedgerManager;11;1
ca7e5fd80;2017-01-30;AUTHOR=Charan Reddy Guttapalem;MES=BOOKKEEPER-907: EntryFormatter should be configured;11;2
ba5dadcb3;2017-01-30;AUTHOR=JV;MES=BOOKKEEPER-949: Allow entryLog creation for compaction;11;6
26b09abb4;2017-01-30;AUTHOR=Andrey Yegorov;MES=BOOKKEEPER-968: Entry log flushes at configurable chunks;11;2
13d668f22;2017-01-30;AUTHOR=eolivelli;MES=BOOKKEEPER-959: ClientAuthProvider and BookieAuthProvider Public API used Protobuf Shaded classes;11;23
42e8f1294;2017-01-30;AUTHOR=Venkateswara;MES= BOOKKEEPER-873 and BOOKKEEPER-553;11;12
c813b3d32;2017-01-30;AUTHOR=JV;MES=BOOKKEEPER-874: Explict LAC from Writer to Bookies;11;32
91db1254c;2017-01-31;AUTHOR=Sijie Guo;MES=BOOKKEEPER-996: LongHierarchicalLedgerManagerFactory is missing license header;11;1
123eccd43;2017-03-22;AUTHOR=Govind Menon;MES=BOOKKEEPER-1009: Use multiple journals in bookie;11;12
28c264c86;2017-03-22;AUTHOR=Robert (Bobby) Evans;MES=BOOKKEEPER-998: Increased the max entry size to 5MB;11;6
32ebf0ad6;2017-03-22;AUTHOR=Robert (Bobby) Evans;MES=BOOKKEEPER-999: Stop leaking threads in BookKeeper client;11;1
f3671fc9f;2017-03-22;AUTHOR=Kishor Patil;MES=BOOKKEEPER-1003: Fix TestDiskChecker so it can be used on /dev/shm;11;1
f20568eaa;2017-03-22;AUTHOR=eolivelli;MES=BOOKKEEPER-1007: Explicit LAC: make the interval configurable in ms;11;3
3d3340be7;2017-03-23;AUTHOR=Sijie Guo;MES=BOOKKEEPER-1013: Fix findbugs errors on latest master;11;8
986110c4d;2017-03-23;AUTHOR=Francesco Caliumi - Diennea;MES=BOOKKEEPER-1001: Make LocalBookiesRegistry.isLocalBookie() public;11;2
1e4ccaf16;2017-03-23;AUTHOR=Sijie Guo;MES=BOOKKEEPER-970: Bump the zookeeper version to 3.5;11;3
0583175de;2017-03-28;AUTHOR=Rithin;MES=BOOKKEEPER-950: Ledger placement policy to accomodate different storage capacity of bookies;11;27
bf8ef14bc;2017-03-28;AUTHOR=Matteo Merli;MES=BOOKKEEPER-852: Release LedgerDescriptor and master-key objects when not used anymore;11;8
825e0e7b4;2017-03-28;AUTHOR=Govind Menon;MES=BOOKKEEPER-1004: Allow bookie garbage collection to be triggered manu…;11;3
b30b527ba;2017-03-28;AUTHOR=eolivelli;MES=BOOKKEEPER-390: Provide support for ZooKeeper authentication;11;22
9836c87dc;2017-04-03;AUTHOR=eolivelli;MES=BOOKKEEPER-1020: Fix Explicit LAC tests on master;11;1
9001e300c;2017-04-03;AUTHOR=Govind Menon;MES=BOOKKEEPER-1018: Allow client to select older V2 protocol (no protobuf);11;4
f30f60889;2017-04-03;AUTHOR=Govind Menon;MES=BOOKKEEPER-1018: Revert ": Allow client to select older V2 protocol (no…;11;4
ab707d2c6;2017-04-10;AUTHOR=Sijie Guo;MES=BOOKKEEPER-1021: Improve merge script to handle github reviews api;11;0
48aa69dd0;2017-04-11;AUTHOR=Samuel Just;MES=BOOKKEEPER-1031: close the ledger handle in ReplicationWorker.rereplicate;11;1
12bb13cdb;2017-04-11;AUTHOR=eolivelli;MES=BOOKKEEPER-1022: Make BookKeeperAdmin implement AutoCloseable;11;2
24fae0322;2017-04-11;AUTHOR=Sijie Guo;MES=BOOKKEEPER-997: Wire protocol change for supporting long poll;11;1
f74d07d6b;2017-04-15;AUTHOR=Govind Menon;MES=BOOKKEEPER-1018: Allow client to select older V2 protocol (no protobuf);11;4
de59bd2ad;2017-04-18;AUTHOR=eolivelli;MES=BOOKKEEPER-1039: bk-merge-pr.py ask to run findbugs and rat before merge;11;0
83d5d9e2a;2017-04-20;AUTHOR=eolivelli;MES=BOOKKEEPER-1038: Fix findbugs warnings and upgrade to 3.0.4;11;2
c94bbbacd;2017-04-24;AUTHOR=eolivelli;MES=BOOKKEEPER-1043: Upgrade Apache Parent Pom Reference to latest version;11;0
c72ff5efb;2017-05-01;AUTHOR=Enrico Olivelli;MES=BOOKKEEPER-1042: Deploy SNAPSHOTS of master to public Apache Repository;11;0
9c79e078b;2017-05-02;AUTHOR=eolivelli;MES=BOOKKEEPER-1019: Support for reading entries after LAC;11;3
057af8dbc;2017-05-02;AUTHOR=Kyle Nusbaum;MES=BOOKKEEPER-552: 64 Bits Ledger ID Generation;11;19
5d282dcea;2017-05-04;AUTHOR=Matteo Merli;MES=BOOKKEEPER-1045: Execute tests in different JVM processes;11;0
25c113f62;2017-05-04;AUTHOR=Matteo Merli;MES=BOOKKEEPER-1046: Avoid long to Long conversion in OrderedSafeExecutor task submit;11;1
d5af77c05;2017-05-04;AUTHOR=Matteo Merli;MES=BOOKKEEPER-1047: Add missing error code in ZK setData return path;11;1
61a5446b8;2017-05-09;AUTHOR=Matteo Merli;MES=BOOKKEEPER-1050: Cache journalFormatVersionToWrite when starting Journal;11;1
1a2e017b6;2017-05-09;AUTHOR=Matteo Merli;MES=BOOKKEEPER-1051: Fast shutdown for GarbageCollectorThread;11;1
5531014ab;2017-05-09;AUTHOR=Siddharth Boobna;MES=BOOKKEEPER-1052: Print autorecovery enabled or not in bookie shell;11;1
d8a7ac310;2017-05-09;AUTHOR=Matteo Merli;MES=BOOKKEEPER-1053: Upgrade RAT maven version to 0.12 and ignore Eclipse project files;11;0
af397e224;2017-05-10;AUTHOR=Matteo Merli;MES=BOOKKEEPER-1060: Add utility to use SafeRunnable from Java8 Lambda;11;1
fc4800544;2017-05-10;AUTHOR=Matteo Merli;MES=BOOKKEEPER-1059: Upgrade to SLF4J-1.7.25;11;0
eeaddeda6;2017-05-10;AUTHOR=Matteo Merli;MES=BOOKKEEPER-1054: Add gitignore file;11;0
e2894a9e9;2017-05-12;AUTHOR=Matteo Merli;MES=BOOKKEEPER-1066: Introduce GrowableArrayBlockingQueue;11;3
d7f7b922f;2017-05-12;AUTHOR=Matteo Merli;MES=BOOKKEEPER-1064: ConcurrentModificationException in AuditorLedgerCheckerTest;11;1
5130d3596;2017-05-12;AUTHOR=Matteo Merli;MES=BOOKKEEPER-1063: Use executor.execute() instead of submit();11;4
811ece53a;2017-05-15;AUTHOR=rdhabalia;MES=BOOKKEEPER-1058: Ignore already deleted ledger on replication audit;11;1
74f795136;2017-05-15;AUTHOR=Matteo Merli;MES=BOOKKEEPER-1008: Netty 4.1;11;73
d86351371;2017-05-15;AUTHOR=Matteo Merli;MES=BOOKKEEPER-1067: Add Prometheus stats provider;11;4
5d43260e8;2017-05-15;AUTHOR=Matteo Merli;MES=BOOKKEEPER-1061: BookieWatcher should not do ZK blocking operations from ZK async callback thread;11;1
0f81461d2;2017-05-15;AUTHOR=Matteo Merli;MES=BOOKKEEPER-1048: Use ByteBuf in LedgerStorage interface;11;36
e44c73883;2017-05-16;AUTHOR=Matteo Merli;MES=BOOKKEEPER-1069: If client uses V2 proto, set the connection to always decode V2 messages;11;1
0f16da896;2017-05-17;AUTHOR=Matteo Merli;MES=BOOKKEEPER-1055: Optimize handling of masterKey in case it is empty;11;4
7da9ed293;2017-05-18;AUTHOR=Enrico Olivelli;MES=BOOKKEEPER-1070: bk-merge-pr.py use apache-rat:check goal;11;0
667390d1a;2017-05-25;AUTHOR=Enrico Olivelli;MES=BOOKKEEPER-391: Support Kerberos authentication of bookkeeper;11;11
7b1eec470;2017-05-25;AUTHOR=Matteo Merli;MES=BOOKKEEPER-1068: Expose ByteBuf in LedgerEntry to avoid data copy;11;7
64bedc2f9;2017-05-25;AUTHOR=Alex Yarmula;MES=BOOKKEEPER-1075: BK LedgerMetadata: more memory-efficient parsing of configs;11;1
6698912e4;2017-05-26;AUTHOR=Sijie Guo;MES=BOOKKEEPER-1077: Allow configuration journal/ledger paths for local bookkeeper.;11;2
fd3331a27;2017-05-26;AUTHOR=arvindkandhare;MES=BOOKKEEPER-1010: Moving Guava to 20.0;11;5
9bade929d;2017-05-26;AUTHOR=Enrico Olivelli;MES=BOOKKEEPER-1079: shell lastMark throws NPE;11;1
fc51f73cb;2017-06-01;AUTHOR=Sijie Guo;MES=BOOKKEEPER-1073: Several stats provider related changes.;11;15
da7064871;2017-06-01;AUTHOR=Matteo Merli;MES=BOOKKEEPER-1071: Use per connection instances of request encoder/decoder;11;1
0eca5ff57;2017-06-01;AUTHOR=Sijie Guo;MES=BOOKKEEPER-1078: Local BookKeeper enhancements for testability;11;4
77a01dc7e;2017-06-01;AUTHOR=Sijie Guo;MES=BOOKKEEPER-1084: Make variables finale if necessary;11;6
e33ec10aa;2017-06-01;AUTHOR=Robin Dhamankar;MES=BOOKKEEPER-1083: Improvements on OrderedSafeExecutor;11;1
d1f37dafb;2017-06-01;AUTHOR=Sijie Guo;MES=BOOKKEEPER-1085: Introduce the AlertStatsLogger;11;1
dd08ce1a6;2017-06-01;AUTHOR=Sijie Guo;MES=BOOKKEEPER-1074: Remove JMX Bean;11;17
a9fe7d94f;2017-06-01;AUTHOR=Matteo Merli;MES=BOOKKEEPER-1056: Removed PacketHeader serialization/deserialization allocation;11;2
5c81acacc;2017-06-01;AUTHOR=Sijie Guo;MES=BOOKKEEPER-1086: Ledger Recovery - Refactor PendingReadOp;11;2
55d1dc45c;2017-06-01;AUTHOR=Sijie Guo;MES=BOOKKEEPER-989: Enable Travis CI for Apache BookKeeper;11;0
5f945f8a0;2017-06-01;AUTHOR=Matteo Merli;MES=BOOKKEEPER-1090: Use LOG.isDebugEnabled() to avoid unexpected allocations;11;50
efd8ec269;2017-06-05;AUTHOR=Charan Reddy Guttapalem;MES=BOOKKEEPER-944: LowWaterMark Storage Threshold;11;8
b3b958c2b;2017-06-05;AUTHOR=Sijie Guo;MES=BOOKKEEPER-1087: Ledger Recovery (part 2) - Add a parallel reading request in PendingReadOp;11;5
5fe86525a;2017-06-05;AUTHOR=Sijie Guo;MES=BOOKKEEPER-1088: Ledger Recovery (part-3) - Add a ReadEntryListener to callback on individual request;11;4
58b92de8b;2017-06-05;AUTHOR=Sijie Guo;MES=BOOKKEEPER-748: Move fence requests out of read threads;11;13
13c5c88f6;2017-06-10;AUTHOR=Sijie Guo;MES=BOOKKEEPER-1088: CompactionTest tests are broken because of;11;1
07852d358;2017-06-12;AUTHOR=Charan Reddy Guttapalem;MES=BOOKKEEPER-1096: recursive znode delete;11;5
90a8f2839;2017-06-21;AUTHOR=Sijie Guo;MES=BOOKKEEPER-1089: Ledger Recovery (part-4) - allow batch reads in ledger recovery;11;7
90e4e46bc;2017-06-21;AUTHOR=Sijie Guo;MES=BOOKKEEPER-1093: Piggyback LAC on ReadResponse;11;6
256e75873;2017-06-21;AUTHOR=Sijie Guo;MES=BOOKKEEPER-1092: Ledger Recovery (Part 5) - Add Test Case for Parallel Ledger Recovery;11;7
596966007;2017-06-21;AUTHOR=Charan Reddy Guttapalem;MES=BOOKKEEPER-1097: GC test when no WritableDirs;11;3
9ddd9e6f9;2017-06-28;AUTHOR=Charan Reddy Guttapalem;MES=BOOKKEEPER-1034: Bookie start in RO when diskfull;11;6
32c2859f0;2017-06-28;AUTHOR=Samuel Just;MES=BOOKKEEPER-1086: ZkUnderreplicationManager cache watcher;11;3
5e399df67;2017-06-29;AUTHOR=Sijie Guo;MES=BOOKKEEPER-759: Delay Ensemble Change & Disable Ensemble Change;11;19
ee0dddee6;2017-07-04;AUTHOR=Sijie Guo;MES=BOOKKEEPER-772: Reorder Read Sequence;11;30
29eb420f1;2017-07-06;AUTHOR=cguttapalem;MES=BOOKKEEPER-1028 and BOOKKEEPER-1029;11;11
9aff6d52e;2017-07-06;AUTHOR=cguttapalem;MES=BOOKKEEPER-1033: Handle DirsPartitionDuplication;11;15
1b79adaae;2017-07-17;AUTHOR=Sijie Guo;MES=BOOKKEEPER-1095: Long Poll - Server and Client Side Changes;11;2
f47dd4272;2017-07-18;AUTHOR=Sijie Guo;MES=BOOKKEEPER-980: BookKeeper Tools doesn't process the argument correctly;11;1
2d992e39d;2017-07-20;AUTHOR=Sijie Guo;MES=BOOKKEEPER-1027: Cleanup README;11;0
24ac8ead6;2017-07-25;AUTHOR=Sijie Guo;MES=BOOKKEEPER-1044: Entrylogger is not readding rolled logs back to the logChannelsToFlush list when exception happens while trying to flush rolled logs;11;1
313cfa660;2017-07-26;AUTHOR=Enrico Olivelli;MES=BOOKKEEPER-1017: Create documentation for ZooKeeper ACLs;11;0
0ccbc0e9c;2017-07-28;AUTHOR=Samuel Just;MES=BOOKKEEPER-1104: Fix testWithDiskFullAndAbilityToCreateNewIndexFile;11;1
cf2936548;2017-07-28;AUTHOR=Sijie Guo;MES=BOOKKEEPER-935: Javadoc improvements and publish sources and javadocs to Maven Central;11;42
3908d9ce6;2017-07-28;AUTHOR=Samuel Just;MES=BOOKKEEPER-1103: Fix LedgerMetadataCreateTest random id loop;11;1
a5f8580f5;2017-07-31;AUTHOR=Samuel Just;MES=BOOKKEEPER-1102: Clarify BookieInfoReader and fix associated test flappers;11;5
8e0bd2c3d;2017-08-01;AUTHOR=kishorekasi;MES=BOOKKEEPER-588: SSL Support for Bookkeeper;11;31
de9eecc18;2017-08-15;AUTHOR=Yiming Zang;MES=BOOKKEEPER-1100: Add module for Bookkeeper Http Endpoint;11;32
f5d2ba66d;2017-08-15;AUTHOR=Andrey Yegorov;MES=BOOKKEEPER-1105: RackAwarePolicy: Failure to map node into rack may result in failure to add other nodes.;11;14
aa03c5231;2017-09-16;AUTHOR=Sijie Guo;MES=BOOKKEEPER-31: Project Logo;11;0
2bbecd7da;2017-10-03;AUTHOR=Yiming Zang;MES=BOOKKEEPER-1106: Introduce write FileInfo cache and read FileInfo cache;11;5
40a7f1de4;2017-10-17;AUTHOR=Robert Evans;MES=BOOKKEEPER-1062: Fixed the race in AuditorLedgerCheckerTest;11;10
3392beee5;2017-11-08;AUTHOR=Yiming Zang;MES=BOOKKEEPER-1040: Use separate log for compaction and add transaction support;11;10
10272ead9;2019-02-20;AUTHOR=Samuel Just;MES=BOOKKEEPER-1919: putEntryOffset translate FileInfoDeletedException;11;2
e9021a607;2020-05-18;AUTHOR=Rajan Dhabalia;MES=[BOOKKEEPER-TOOL] Fix update rate-limiting for update-ledger command;11;6
